reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
fbc26dd5-2746-4528-93f8-43f231ac9092,Ummah Sakhoo,https://play-lh.googleusercontent.com/a/ACg8ocJfTQKeVflnsO5Mf7LIY9MY3tbP7-PMxwCybocBev9P8uaTQA=mo,"Aplikasi tdk bisa berjalan bla bla bla... Udah bbrapa kali coba instal uninstal ttp ky gini. Bisa kh secepatnya diperbaiki, admin??",2,0,4.7.0,2024-03-13 02:01:34,,,4.7.0
aee02bef-0f0b-495c-af9a-018670b791b7,Tika Arrafi,https://play-lh.googleusercontent.com/a/ACg8ocLygTo7j8Sh305zcykLAIQE_ibHubyeZkHHXzP1b4Rnri3_1A=mo,"Aplikasinya mau digunain malah nge blank trs, sampe diinstal ulang, giliran mau masukin chapta muter Mulu, pdhl kuota banyak, kenapa aplikasi nya makin susah ya",2,0,4.7.0,2024-02-26 01:07:44,,,4.7.0
fe4e1f95-e324-487a-9019-509e43170a93,Nur Saripah,https://play-lh.googleusercontent.com/a-/ALV-UjWdmORq0CpnQKUw6RqvDnh8W6UgIbghTlX2C0gEwOFt5Kj1kJBQ,"Saya sudah masuk ke akun mobile JKN tetapi belum bisa melanjutkan pengisisan data dan selalu kesulitan mohon bantuannya, akun suda ada tetapi belum terdaftar sebagai peserta mobile JKN",2,0,4.7.0,2024-04-20 02:36:49,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-04-22 07:39:15,4.7.0
2ad206db-6509-42d0-9145-49b3f472dfbb,Yudi Cipris,https://play-lh.googleusercontent.com/a/ACg8ocI6HhsQD-nwNukdFR87dsnI4qBdPTkRfv-TBBIrIj3jRkC_SQ=mo,padahal nomor belum pernah buat daftar tapi ada pemberitahuan kalo nomor sudah di gunakan...dan susah sekali dapat kode otp sms nya..,2,0,4.7.0,2024-04-05 03:28:14,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-17 09:12:55,4.7.0
c61d2ed5-e681-4dcd-bd3e-3fb8553bf2b5,endi entji' kapitan,https://play-lh.googleusercontent.com/a/ACg8ocL20JNMhIAsdHmFgyiQPbZVkT9EaHLq1BIhMGNGnsb1iWlpOg=mo,"Kenapa aplikasi JKN mobile sekarang tidak bisa dibuka, perangkat harus di root, padahal sebelumnya lancar saja, ini membuat saya kesulitan untuk mengakses pelayanan di dalamnya",2,0,4.7.0,2024-03-30 21:47:43,,,4.7.0
ecff618c-c250-42c7-be3f-edb25cbb7460,Chicha Changcut,https://play-lh.googleusercontent.com/a-/ALV-UjX8TYULy-VYiYo4qZHGlHc3KUj1DyKqNKkNbfeDVSyZ0K1K5mg,Uda berapa kali coba loggin.. Tapi ga pernah bisa karena ga keluar kode dari sms nya.. Padahal nmor sudah benar dan pulsa juga ada,2,0,4.7.0,2024-05-08 04:58:28,,,4.7.0
de9268d1-e84b-4869-9480-2bb33f4e815d,Deny Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJ0OSP0W4pRHAARVkuMb7FYooeuidK1GXJ8vYDoT-wsPKHw_w=mo,Aplikasi sering error mau masuk akun padahal captcha yang di masukan benar malah tulisan nya salah terus.... Mohon segera di perbaiki,2,0,4.7.0,2024-03-12 11:38:28,,,4.7.0
10ac2d9d-8fe2-4e0a-b1ed-63f93067c6ba,Andhry Sucidthra,https://play-lh.googleusercontent.com/a-/ALV-UjXAuswNiAZry5RoQoLf5iM7pT8a7nHVN8bEKDRyg6T56Tz0ZUnr,"Ini apknya gmna ya.... Udah masukin nik /no Jkn gak bisa login... Pdhl pasword Dan chapca bener,sampai ganti pasword tetep gak bisa login...mohon bantuannya",2,0,4.7.0,2024-04-16 04:21:41,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-04-19 03:29:19,4.7.0
3c1d8291-6c43-4449-92ae-d8fe7d58e208,Okty Marwati,https://play-lh.googleusercontent.com/a/ACg8ocKANILGg1olenkhkYYxbUoy99sFJSwAkNRZVJ-35R7D2lB8Kg=mo,"gimna y, susah daftar uda 2 hari daftar ngk bisa terus, orang tua sya sakit, harus rujuk, tp online... uda online ngk bisa bikin akun... ampun dah. perbaiki !! klo sudah di perbaiki bintang jg saya perbaiki.",2,0,4.7.0,2024-03-08 06:11:03,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-03-21 03:06:36,4.7.0
bc73d700-c9ef-4015-ae42-247c0487ebe9,Yenna Clink,https://play-lh.googleusercontent.com/a/ACg8ocJoBq9CNP6W6i4btqrgzS178XMg0y0WkVmmvFcgeKn_izGgFw=mo,"sya kasih bintang 2 sja krna sering terkendala setiap dftar online no surat rujukan tdak muncul, dan bbrp kali ini daftar online selalu gagal terhubung ke server pihak rs nya...tolong diperbaiki spya pasien lebih mudah menggunakan app",2,0,4.7.0,2024-02-28 01:40:00,,,4.7.0
e130cea9-ad12-4505-a75a-e3db454b80b8,Irna Wati,https://play-lh.googleusercontent.com/a/ACg8ocKeV1rB9R0DXQIP6UXeLaecZ276D2_A5sIzWP9bz5iUIrjPKQ=mo,"Agak laen emang, giliran baru di donwload coba coba mau dftar bisa tapi giliran sebelum H-1 kontrol mau dftar malah gak bisa aneh sekali tolong di perbaiki",2,0,4.7.0,2024-03-19 01:44:44,,,4.7.0
d4a283ff-3b6d-4b1d-977f-b15c0db2d175,Lilis Setiawati,https://play-lh.googleusercontent.com/a-/ALV-UjV7RRhZd__l2xGqMb_ypE2gAnZL9p3yGxmFbtsg9H4_g74480Wl,"Tidak bisa mendapatkan kode OTP dari nomor handphone, waktu tunggu 200 menitan, bisa dibantu tim bpjs? Sangat sulit untuk registrasi",2,0,4.7.0,2024-04-06 04:47:17,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-17 07:51:07,4.7.0
c25ea10b-b80b-458b-aca2-01dc5d8434e4,Lovely love,https://play-lh.googleusercontent.com/a-/ALV-UjXdQkMV1qVhFR2MVO0BjhlSIjHQNy5fL0xQ8gWKhPkl8Y9KwQ8,"Ini aplikasi gimana kaga bisa terbuka ada bacaan ,perangkat anda tidak bisa membuka aplikasi mobile jkn kalau hp anda belum di root",2,0,4.7.0,2024-03-02 09:43:19,,,4.7.0
8e01d52a-e13a-487a-be98-be9467c968a7,Dewi Putu,https://play-lh.googleusercontent.com/a/ACg8ocJ2qT3Zd76JFYiGBBFwq5o1IX8B4rqqR2qtp6nR7wui8Y6UBA=mo,"Ini mobile JKN kenapa ya, ga bisa di buka, padahal tadi pas bayar di Alfa bisa kebuka. Sekarang mau cetak kartu malah ga bisa masuk aplikasi. Tolong perbaiki dong aplikasinya. Rating 2 dlu, kalo udh bener baru tambah rating.",2,7,4.7.0,2023-12-27 06:50:18,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-01-02 06:48:30,4.7.0
5d8f5efc-5c8f-4573-953c-8c7b3b3e4746,Bintang Vicky,https://play-lh.googleusercontent.com/a-/ALV-UjUJkouli4ltWsnaqLUkGke83Ae_rhEREn3s4RurtgFaStrAxS6s,Bukanya membantu tpi menyusahkan. Untuk login saja selalu salah pdhl data yg dimasukan sudah sesuai apalagi captcha nya yg terbilang rumit,2,0,4.7.0,2024-05-01 05:45:26,,,4.7.0
b7ce9d2e-f4d6-4bc3-8396-4b6bd3ce97b8,Asminah,https://play-lh.googleusercontent.com/a/ACg8ocLVLVaClZ-442Er5Tb8G-Bs-7KNC-61fvwTmsU2jMwCqXghOw=mo,"Setelah hampir sebulan kendala perubahan faskes,skrg GPS suka error padahal pakai app lain yg pake GPS baik2 aja, bisa nggak ya otp verifikasi lewat WA saja...kadang g jadi2 pulsa kepotong banyak jadinya 😭",2,4,4.7.0,2023-12-26 20:01:16,,,4.7.0
5ef2ced3-ea30-474d-b0b3-1c3b6abfded3,Rahmat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjXIbqapi7Yytg9pZeptgVUlNpiwc7XMd4YP9S9-QjckGI1jzXU,notif sedang offline. udah pakek wifi. udah pakek data seluler. masih aja notif begituan. fitur2 nya pada gak kebuka.. ayo dong.,2,0,4.7.0,2024-02-29 02:36:00,,,4.7.0
2a662227-aa38-4b0a-b3b4-e4a829cf3858,mukhari ahmad,https://play-lh.googleusercontent.com/a/ACg8ocIvDnvLdGeyhSkVsAUtjbn3_41Y2wJuuGXSJxBiYCpN4L1NSQ=mo,"Dulu ketika pake aplikasi RS yg bersangkutan daftar kontrol mudah banget,giliran pake ini aplikasi jadi ribet,daftar sulit banget,dibilang blm punya surat kontrol lah,pdhl sdh ada surat kontrol,tanya ke petugas jwbanya ga memuaskan tetep saja ga bisa😭",2,0,4.7.0,2024-01-02 22:31:00,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, Anda dapat menghubungi Care Center BPJS Kesehatan melalui nomor 165 (24 jam) atau fitur “Pengaduan Layanan JKN” pada Mobile JKN.. Terima kasih.",2024-01-15 03:18:24,4.7.0
6ab912e5-06b8-437d-bf30-d5ab7ffed227,Hanifah Hasna Haniyah,https://play-lh.googleusercontent.com/a/ACg8ocKQMIHPCoGlxAdKUFejyQ5Z-ECeEZJmW8w-TqYEe4qVpb3qfg=mo,"Saat ini saya merasa kecewa sistem aplikasi ini , karena sejak 1 Januari 2024 aplikasi Mobil JKN tidak bisa digunakan dengan alasan Root Device padahal HP saya ini baru saya gunakan sekitar 3 Thn , tidak pernah mengalami repair mengapa bisa terjadi seperti ini dan bgm pemecahan nya , mohon perhatian dan tanggapan terimakasih.",2,1,4.7.0,2024-01-05 07:45:50,,,4.7.0
bb601a62-5af5-4a0d-8f6c-e9021de1d790,Lutviana Fitri,https://play-lh.googleusercontent.com/a-/ALV-UjWCyjYXcj7fOsGjkcNBwrslLXp-pIBRDJYAeg3bDl9XRZn5IHjk,"Aplikasi kok aneh bgt, setiap minta update malah masuk mulai dr awal lagi. Perasaan semua udh bener nulis nik, pw dan yg lainnya masih jg gk bisa masuk. Bukannya tambah bagus malah tambah bobrok.",2,1,4.7.0,2024-01-19 02:10:12,"Hi… Mohon maaf atas ketidaknyamanannya. Untuk mengatasi kendala tersebut, dapat kami sarankan agar Bapak/Ibu memilih menu “Lupa Kata Sandi”. Selanjutnya masukkan Nomor Induk Kependudukan dan Captcha. Terima kasih.",2024-02-19 02:12:50,4.7.0
b5f16b39-07d6-4e8c-8c57-76da624dd12c,Farid Dimyati,https://play-lh.googleusercontent.com/a-/ALV-UjVFctx3EYTmxxFCxY1fBkvF-Yl_0iThIvIaktASJjZgh1DuhsE,Baru mencoba. Semoga lancar. Ternyata tdk lancar. Terkendala oleh 'emulator'. Tolong aplikasinya lb disederhanakan agar mudah dioperasikan. mhn agar bisa login.,2,0,4.7.0,2024-01-02 00:37:00,,,4.7.0
3e722474-c5ff-4f00-86b3-a4b4836e0f13,Okan Shoni,https://play-lh.googleusercontent.com/a-/ALV-UjVv6KYqNLR7Aw4sKopWTOutdtoSWI-xPIP1b6vsesEtMy9_dWUpFQ,"Sudah berkali-kali ga mendapat kode OTP saat mendaftar ketika verifikasi nomor HP. Itu saja, tidak pernah ada pesan masuk, kecuali untuk e-mail ... masih ada kode yg terkirim. Mohon solusinya, saya ingin melakukan kepengurusan di Mobile JKN ini.",2,2,4.7.0,2024-01-30 07:18:49,,,4.7.0
67ae62e7-6967-46a0-9128-65311c0945df,Stefanus Mamik Purnomo,https://play-lh.googleusercontent.com/a/ACg8ocKTWmwyJHxPmMKpMUFbNMyAv6RtqSJJYtx10m9_7ovERZTGtQ=mo,Violation of Primary key ..... Mau skrining muncul kaya gitu terus padahal syarat periksa sekarang harus sudah skrining. Trus gimana caranya mau skrining kalo kaya gitu terus??,2,1,4.7.0,2024-01-30 00:41:41,,,4.7.0
d18c6a5d-8506-4ef2-b5d6-e56284aba85f,Richa Melani,https://play-lh.googleusercontent.com/a-/ALV-UjVnQDuGe3a2Bglf6b6pPaCUm7kEMbK2YYrHvjEbCuoc7Vjztns,"Aplikasi ini malah bikin susah, log in aja gak bisa, gimana mau pindahin paskes, mana waktu ke lahiran makin Deket. Orang puskes cuma bisa nyuruh pindahin paskes, udah tau susah..... Tolong buat aplikasi yang layak guna. Jangan yang kayak gini",2,1,4.7.0,2024-01-30 14:30:55,,,4.7.0
f939a62a-4302-4b3b-8e47-f607532ca924,Ra_arra,https://play-lh.googleusercontent.com/a-/ALV-UjV5vj8TlhwS1oK2XzWNEMt-HdrGdpntEpW1QFT2ANByQ1nO9Ha9,"Sudah pindah faskes tapi nggak update, minta solusi yg bangga punya lama dan nggak update juga,, mau verifikasi tetep nggak bisa karena nomer HP dan email bukan punya saya,, tolong di tingkatkan pelayanannya,, ini dibutuhkan banyak orang,,",2,0,4.7.0,2023-12-20 12:31:07,,,4.7.0
38b913e8-0ce3-4572-9b21-c43f7f37369b,Nurlia Laila,https://play-lh.googleusercontent.com/a-/ALV-UjWJkrCKvI8HlkKPe-LCtFJ_2hs8NNyAUpeS_XI_q71F2z_NQjIE,"Tolong di perbaiki, ini aku bayar tagihan dari bln 12 ko ga masuk. Bahkan aku udah bayar yg bln 1 tapi masih ga masuk. Cuma status udah lunas, hanya di riwayat transaksi aja yg ga terdeteksi. Knp??",2,0,4.7.0,2024-01-02 14:11:08,"Hi.. Mohon maaf atas ketidaknyamanannya. Untuk kenyamanan dan keamanan dalam mendapatkan informasi dan menyampaikan pengaduan terkait program JKN-KIS, mohon dapat menyampaikan data identitas Anda melalui Care Center 165 (24 Jam) atau fitur “Pengaduan Layanan JKN” pada Mobile JKN. Terima kasih.",2024-01-15 03:21:19,4.7.0
6f851c0c-eb59-4c9b-b1e4-32a017b72d5c,Isma Camelia,https://play-lh.googleusercontent.com/a/ACg8ocIk-6Vbqvtw9oK6PI3xnWkvj2iJDdxYEKz8ZaR5s3Fzu12-Mw=mo,"Setelah di update malah kacau semuanya min, masak udah pakai android tetep gak bisa masuk, + sekrng lama otpnya kembali setelan dulu aja min , yg slrng tambah susuah",2,1,4.7.0,2024-01-19 03:35:42,,,4.7.0
73ed8c68-4d88-42b2-aa30-bfd56bb8dbde,bella septiara,https://play-lh.googleusercontent.com/a-/ALV-UjXvp61jja-p2BafF4oIciB-z8smbn0woFmGVmHt7BgrZtxce8Iw,mau verifikasi no telepon kode otp nya ga kekirim kirim. padahal nomornya ga angus plus jaringan kenceng. dari sebelum update apk sampe udh update kode otp belum kekirim juga. mohon diperbaiki agar memudahkan pengguna dalam mengisi biodata,2,1,4.7.0,2024-01-20 19:32:58,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-02-15 02:08:08,4.7.0
b42a5dfe-bbea-43fc-b307-8be2bb6a7ec5,Chamim Net,https://play-lh.googleusercontent.com/a-/ALV-UjWjfE-OSVT_hLthfTMMTm77vaA_HvGw14InoOGq7Kn2LAj8oARa,"Tolong kepada pengembang dan penyedia layanan.. masa sekelas aplikasi pemerintah yang dananya besar .. setiap buka aplikasi selalu error, dengan keterangan offline.. padahal sudah pake wifi dan data . apa tidak di test dulu ketika mau release aplikasi... kalau begini pengguna juga kesulitan untuk mengurus BPJS..",2,1,4.7.0,2024-01-10 02:56:26,,,4.7.0
a02b220b-49e9-40eb-9d84-1f924617b170,andi soeharto,https://play-lh.googleusercontent.com/a/ACg8ocKxNufdIWAlLyPjlsin5E6PPkiK4VMOcdnCUaSLz-4AWsVeBg=mo,"Mobile JKN , kadangbikin ribet, aturan sllu berubah2 , mau liat kepesertaan saja dari Hp , sdh biasa lancar, berubah lagi harus tekan itu ini yg bikin bingung, knapa tdk yg stabil saja ?!",2,1,4.7.0,2024-01-29 01:34:47,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-01-31 03:04:22,4.7.0
7fe4937c-0a24-4bcc-99e8-42088e4b1ba5,anto 2426,https://play-lh.googleusercontent.com/a/ACg8ocLKFx9SaF_qlk98yVM4HYxZPJOK257kkGy7SuMcDPWqKFrrog=mo,"Jaringan jelek mulu ketika mau cek informasi peserta, sy fikir jaringan saya yg jelek tapi begitu buka yg lain lancar² aja tapi begitu buka mobile JKN susah amat masuknya apa lg klw cek informasi peserta engga bisa sama sekali. Tolong di perbaiki lg.",2,0,4.7.0,2024-02-01 02:49:55,,,4.7.0
7da85144-ac87-4f15-9800-0c777971ae27,basri basri,https://play-lh.googleusercontent.com/a/ACg8ocJH0nnBuzcxAnbEi97paYZGifufreCPiRMIQahfKNJMwScxsQ=mo,"Bos . mau daftar kenapa verifikasinya lamaaaa. Abis waktu . daftar jam 8... Pagi .bales nya jam 12 siang. Gimana bos Hpnya..., sinyalnya... Apa aplikasi nya yang salaaah... Terimakasih",2,0,4.7.0,2023-12-19 06:45:08,,,4.7.0
5954cefa-eb32-48b3-8a1f-995a05c560f7,jamal udin,https://play-lh.googleusercontent.com/a/ACg8ocLQwWIv_hj9h706q0JzPHzeLULy705xYqBbEeLNeZxqxj0WSw=mo,"Saya mau daftar akun JKN online dari apk ini udah isi semua data sisa Verifikasi kode otp tidak bisa, udah ganti pake 3 nomor aktif tetep tidak bisa apk cacat, konfirmasinya semoga di perbaiki hari ini kalo sudah saya janji kasi star 5",2,0,4.7.0,2024-02-03 06:27:08,,,4.7.0
b0662940-cbf4-4338-8ed1-ee8830c1cda7,Umie1214,https://play-lh.googleusercontent.com/a-/ALV-UjUphrPoM_FusdaBs763WhdcOVMnUBDh1fOxsrpynxns3jtdHdIE,Baru banget daftar krna ada perlu mendadak. Tapi aplikasi tidak bisa connect dan kirim kode otp no hp.. apa semuanya trouble dgn no hp???,2,2,4.7.0,2024-01-18 23:56:06,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-02-19 02:19:01,4.7.0
b5d43f70-3c43-4a21-9afa-a0d4b5378abe,Ai Rohaeti Rohaeti,https://play-lh.googleusercontent.com/a/ACg8ocL1WOWp1r9zfHln1WuOZWECs1KbEVuXVhJ8UuZr2V7KeWLO4w=mo,"ini aplikasi malah makin susah d pakai'y,,udah ada root mah,,sudah d perbaharui malah susah lagi msuk ke aplikasi nya kode capcha'y malah gak ada trus,,kan jadi susah buat daftar apa"" nya",2,0,4.7.0,2024-01-31 17:51:05,,,4.7.0
5e69231d-11c8-409c-8b21-d6ae9b3302f8,maesaroh,https://play-lh.googleusercontent.com/a/ACg8ocKzrPoO1zHjoKHrPNyDHFN2sTwv6kn63IOk5vFoz_svIgir1w=mo,"saya sudah coba bbrp kli otpnya tidak ada,kenapa untuk daftar saat ini susah sekali padahal sms,jaringan tidak bermasalah tolong segera di perbaiki.",2,0,4.7.0,2024-01-23 03:34:22,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-02-05 07:49:52,4.7.0
1b6b0af9-a336-4739-afce-dafa54558594,Agnes Lasmaria Angelia,https://play-lh.googleusercontent.com/a/ACg8ocJnPgwChuvA5qkSvbSg0Ziy8PbbKSKysCuK7VyvM9a7pETjOA=mo,"Sulit mengatur jadwal, jika sudah selesai berobat menurut saya harusnya selesai juga di apk, jd tidak lama nunggu utk daftar selanjutnya (besoknya)",2,0,4.7.0,2024-01-17 09:20:53,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, Anda dapat menghubungi Care Center BPJS Kesehatan melalui nomor 165 (24 jam) atau fitur “Pengaduan Layanan JKN” pada Mobile JKN.. Terima kasih.",2024-01-23 08:27:49,4.7.0
b00a1e56-23c0-45e5-baf9-9e6344b13aa8,Linda Kusuma Lestari,https://play-lh.googleusercontent.com/a-/ALV-UjXvLvsxqYsMPh2u6DJPAkumHzw9XDIqK5uDOxvCyg8IFNXMzpM,Baru aja di update eh malah nggak bsa di pakai aplikasi nya. Tulisannya permintaan anda belum dapat di proses gimanasih. Mana muncul terus lagi,2,0,4.7.0,2023-12-29 16:26:08,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, mohon agar dapat mencobanya kembali secara berkala dengan menutup aplikasi dan membukanya kembali serta memastikan jaringan internet baik. Apabila kendala masih terjadi, mohon agar melakukan re-install aplikasi Mobile JKN versi 4.7.0 (pada perangkat Android). Terima kasih.",2023-12-31 02:24:42,4.7.0
00592109-7cd0-4a3f-bb37-a59357d69f18,bayu yuliarto,https://play-lh.googleusercontent.com/a-/ALV-UjXikzAXCUTF8BXK5XoUFTzBl4uD-8GrjGKcwfk2g_pYu-I1GzTnUA,"Awal pemakaian bisa, tetapi saat ini sudah tidak bisa digunakan, terdapat tulisan error karena root.. Padahal kondisi device tidak dalam status root...",2,0,4.7.0,2024-04-06 00:29:10,,,4.7.0
7eb717ab-71be-4791-82ce-fd3a3e165fe3,Ika Fitri P.,https://play-lh.googleusercontent.com/a-/ALV-UjWRivUxZRIers8iXHyj_LjfSpvlJW0kETI5cbq20Clhj3RVwwdY,"Kode otp tidak muncul"",, semoga tidak disalahgunakan data yg udh d input diawal halaman ketika ingin mendaftar. Niat hati ingin daftar online KIS ternyata apk nya belum menunjang",2,0,4.7.0,2024-01-12 05:56:05,,,4.7.0
c15824bb-e1d1-462d-bc30-632d3f4bf12a,AndikaYuni Lestari,https://play-lh.googleusercontent.com/a-/ALV-UjVtIlv1ecdCzLY8v7X8ZP0PEcRsiYM_tCFeWfrcbwbZpm3rIbFy,Awalnya bisa* aj buka. Tp kok skrng malah gabisa buka data sama sekali ya. Selalu ada tulisan suruh hubungi 165 mulu. Gimana dong trus cara cek nya kalau eror gini,2,0,4.7.0,2024-02-06 10:32:00,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-03-14 02:28:38,4.7.0
69279f8c-ba1a-47e2-8fea-2f741648866d,Risandy,https://play-lh.googleusercontent.com/a-/ALV-UjV6mOygNztGgHQxpKm0Lmchbhfc4MPonBbSLxU2DrU82MvBTA3g,"Apa-apa loading. Keluar dikit loading, mau ganti menu loading. Gila aplikasi pemerintah emang gaada yang bener. Kelamaan nunggu loadingnya",2,0,4.7.0,2024-01-31 01:06:02,,,4.7.0
868556a8-d852-4201-b3d3-319d6134cd8d,Ela Agustina,https://play-lh.googleusercontent.com/a-/ALV-UjWsDu0jgOSN8wGIuxWqKj23tURgjpyNida1aeEiPVLlHNh2ghGs,"Tolong diperbaiki lagi, mau pindah FKTP tidak bisa. Karna ada emulator, dan setelah ditekan keluar sendiri",2,0,4.7.0,2024-01-17 10:23:22,,,4.7.0
008a7e01-3502-42cd-b3ea-f77963b74876,Rismawati _S,https://play-lh.googleusercontent.com/a-/ALV-UjVon1Lr6td94zIHTJuMtosQ7FgbrxMPknswVoYZg8Y1Hbe5r-IoEA,"Halo min saya sudah login jkn, tapi setelah login akun saya masih tidak bisa digunakan harus di registrasi, yang buat saya bingung cara registrasinya bagaimana ? Fitur registrasi tidak ada, hanya tertulis (anda belum terdaftar sebagai peserta Jkn)",2,34,4.7.0,2024-01-04 15:00:30,"""Hai…Terima kasih atas review dan rating yang diberikan
Saat ini untuk verifikasi kode OTP dapat dilakukan melalui SMS dan Email sesuai dengan yang terdaftar di BPJS Kesehatan, mohon dapat memastikan data anda telah update dan sesuai serta pastikan Mobile JKN anda versi 4.3.0.
Terima kasih""
",2023-01-28 23:51:34,4.7.0
5189fee8-cea8-4edf-9ade-3fcff23a24ec,iswi hapsari,https://play-lh.googleusercontent.com/a/ACg8ocKQ8hLIIt9q7QIkLwdMuUcwQK5CRbRi8WyOZuBLYRxYCwqlGw=mo,Tiap mau masuk selalu suruh login terus .. padahal tdnya ga dilogout biar gampang masuknya . Kenapa ya bisa begitu terus ?,2,0,4.7.0,2024-05-05 00:25:19,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : carecenter@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-05-07 09:04:47,4.7.0
d162eab4-bc9c-40b2-875e-78a80bd2c8cf,A.Syaefi Ibnsina,https://play-lh.googleusercontent.com/a-/ALV-UjU07SFtklpUsowxGsfTQshNUeZ3D8vWoa2W6g7lZBgKxTANaRTM,"Kasih dua aja dulu, nanti di tambahin Aplikasi mobile jkn kenapa yah, saya daftar pelayanan kesehatan antrean selalu penuh, poli sudahvoenuh pendaftaran sudah tutup, tolong di perbaiki lagi",2,0,4.7.0,2023-12-26 23:37:50,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, Anda dapat menghubungi Care Center BPJS Kesehatan melalui nomor 165 (24 jam) atau fitur “Pengaduan Layanan JKN” pada Mobile JKN.. Terima kasih.",2024-01-02 07:04:02,4.7.0
7fc696f3-28b9-4e3d-8b36-309c9f396907,Kayla Anja,https://play-lh.googleusercontent.com/a/ACg8ocKJ_AjHvBa2WO-tQIidRj4ApVbYRrXgvovrJszI-SV0-nLn3A=mo,Mau daftar aja susah banget buat minta otp aja sampe 300 detik di tunggu malah gak ada otp masuk tolong devlopernya sistemnya di perbaiki lagi,2,0,4.7.0,2024-04-14 15:28:48,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-16 08:19:05,4.7.0
